sentence,sentence_CLAUSE,sentence_RC_attached,subj_NUM,subj_GEN,subj_ZIPF,obj_NUM,obj_GEN,obj_ZIPF,embed_NUM,embed_GEN,embed_ZIPF,verb_ZIPF
the king who likes the men sees the girl.,subjwho,center_embedding,sg,m,5.17,sg,f,5.38,pl,m,5.82,4.59
the king who likes the men sees the queen.,subjwho,center_embedding,sg,m,5.17,sg,f,4.86,pl,m,5.82,4.59
the king who likes the men sees the boy.,subjwho,center_embedding,sg,m,5.17,sg,m,5.17,pl,m,5.82,4.59
the king who likes the men sees the women.,subjwho,center_embedding,sg,m,5.17,pl,f,5.35,pl,m,5.82,4.59
the king who likes the men sees the girls.,subjwho,center_embedding,sg,m,5.17,pl,f,5.38,pl,m,5.82,4.59
the king who likes the men sees the ladies.,subjwho,center_embedding,sg,m,5.17,pl,f,4.86,pl,m,5.82,4.59
the king who likes the men sees the boys.,subjwho,center_embedding,sg,m,5.17,pl,m,5.17,pl,m,5.82,4.59
the king who likes the boys sees the woman.,subjwho,center_embedding,sg,m,5.17,sg,f,5.35,pl,m,5.17,4.59
the king who likes the boys sees the girl.,subjwho,center_embedding,sg,m,5.17,sg,f,5.38,pl,m,5.17,4.59
the king who likes the boys sees the queen.,subjwho,center_embedding,sg,m,5.17,sg,f,4.86,pl,m,5.17,4.59
the king who likes the boys sees the man.,subjwho,center_embedding,sg,m,5.17,sg,m,5.82,pl,m,5.17,4.59
the king who likes the boys sees the women.,subjwho,center_embedding,sg,m,5.17,pl,f,5.35,pl,m,5.17,4.59
the king who likes the boys sees the girls.,subjwho,center_embedding,sg,m,5.17,pl,f,5.38,pl,m,5.17,4.59
the king who likes the boys sees the ladies.,subjwho,center_embedding,sg,m,5.17,pl,f,4.86,pl,m,5.17,4.59
the king who likes the boys sees the men.,subjwho,center_embedding,sg,m,5.17,pl,m,5.82,pl,m,5.17,4.59
the king who the woman sees likes the girl.,objwho,center_embedding,sg,m,5.17,sg,f,5.38,sg,f,5.35,4.73
the king who the woman sees likes the queen.,objwho,center_embedding,sg,m,5.17,sg,f,4.86,sg,f,5.35,4.73
the king who the woman sees likes the man.,objwho,center_embedding,sg,m,5.17,sg,m,5.82,sg,f,5.35,4.73
the king who the woman sees likes the boy.,objwho,center_embedding,sg,m,5.17,sg,m,5.17,sg,f,5.35,4.73
the king who the woman sees likes the girls.,objwho,center_embedding,sg,m,5.17,pl,f,5.38,sg,f,5.35,4.73
the king who the woman sees likes the ladies.,objwho,center_embedding,sg,m,5.17,pl,f,4.86,sg,f,5.35,4.73
the king who the woman sees likes the men.,objwho,center_embedding,sg,m,5.17,pl,m,5.82,sg,f,5.35,4.73
the king who the woman sees likes the boys.,objwho,center_embedding,sg,m,5.17,pl,m,5.17,sg,f,5.35,4.73
the king who the woman likes sees the girl.,objwho,center_embedding,sg,m,5.17,sg,f,5.38,sg,f,5.35,4.59
the king who the woman likes sees the queen.,objwho,center_embedding,sg,m,5.17,sg,f,4.86,sg,f,5.35,4.59
the king who the woman likes sees the man.,objwho,center_embedding,sg,m,5.17,sg,m,5.82,sg,f,5.35,4.59
the king who the woman likes sees the boy.,objwho,center_embedding,sg,m,5.17,sg,m,5.17,sg,f,5.35,4.59
the king who the woman likes sees the girls.,objwho,center_embedding,sg,m,5.17,pl,f,5.38,sg,f,5.35,4.59
the king who the woman likes sees the ladies.,objwho,center_embedding,sg,m,5.17,pl,f,4.86,sg,f,5.35,4.59
the king who the woman likes sees the men.,objwho,center_embedding,sg,m,5.17,pl,m,5.82,sg,f,5.35,4.59
the king who the woman likes sees the boys.,objwho,center_embedding,sg,m,5.17,pl,m,5.17,sg,f,5.35,4.59
the king who the girl sees likes the woman.,objwho,center_embedding,sg,m,5.17,sg,f,5.35,sg,f,5.38,4.73
the king who the girl sees likes the queen.,objwho,center_embedding,sg,m,5.17,sg,f,4.86,sg,f,5.38,4.73
the king who the girl sees likes the man.,objwho,center_embedding,sg,m,5.17,sg,m,5.82,sg,f,5.38,4.73
the king who the girl sees likes the boy.,objwho,center_embedding,sg,m,5.17,sg,m,5.17,sg,f,5.38,4.73
the king who the girl sees likes the women.,objwho,center_embedding,sg,m,5.17,pl,f,5.35,sg,f,5.38,4.73
the king who the girl sees likes the ladies.,objwho,center_embedding,sg,m,5.17,pl,f,4.86,sg,f,5.38,4.73
the king who the girl sees likes the men.,objwho,center_embedding,sg,m,5.17,pl,m,5.82,sg,f,5.38,4.73
the king who the girl sees likes the boys.,objwho,center_embedding,sg,m,5.17,pl,m,5.17,sg,f,5.38,4.73
the king who the girl likes sees the woman.,objwho,center_embedding,sg,m,5.17,sg,f,5.35,sg,f,5.38,4.59
the king who the girl likes sees the queen.,objwho,center_embedding,sg,m,5.17,sg,f,4.86,sg,f,5.38,4.59
the king who the girl likes sees the man.,objwho,center_embedding,sg,m,5.17,sg,m,5.82,sg,f,5.38,4.59
the king who the girl likes sees the boy.,objwho,center_embedding,sg,m,5.17,sg,m,5.17,sg,f,5.38,4.59
the king who the girl likes sees the women.,objwho,center_embedding,sg,m,5.17,pl,f,5.35,sg,f,5.38,4.59
the king who the girl likes sees the ladies.,objwho,center_embedding,sg,m,5.17,pl,f,4.86,sg,f,5.38,4.59
the king who the girl likes sees the men.,objwho,center_embedding,sg,m,5.17,pl,m,5.82,sg,f,5.38,4.59
the king who the girl likes sees the boys.,objwho,center_embedding,sg,m,5.17,pl,m,5.17,sg,f,5.38,4.59
the king who the queen sees likes the woman.,objwho,center_embedding,sg,m,5.17,sg,f,5.35,sg,f,4.86,4.73
the king who the queen sees likes the girl.,objwho,center_embedding,sg,m,5.17,sg,f,5.38,sg,f,4.86,4.73
the king who the queen sees likes the man.,objwho,center_embedding,sg,m,5.17,sg,m,5.82,sg,f,4.86,4.73
the king who the queen sees likes the boy.,objwho,center_embedding,sg,m,5.17,sg,m,5.17,sg,f,4.86,4.73
the king who the queen sees likes the women.,objwho,center_embedding,sg,m,5.17,pl,f,5.35,sg,f,4.86,4.73
the king who the queen sees likes the girls.,objwho,center_embedding,sg,m,5.17,pl,f,5.38,sg,f,4.86,4.73
the king who the queen sees likes the men.,objwho,center_embedding,sg,m,5.17,pl,m,5.82,sg,f,4.86,4.73
the king who the queen sees likes the boys.,objwho,center_embedding,sg,m,5.17,pl,m,5.17,sg,f,4.86,4.73
the king who the queen likes sees the woman.,objwho,center_embedding,sg,m,5.17,sg,f,5.35,sg,f,4.86,4.59
the king who the queen likes sees the girl.,objwho,center_embedding,sg,m,5.17,sg,f,5.38,sg,f,4.86,4.59
the king who the queen likes sees the man.,objwho,center_embedding,sg,m,5.17,sg,m,5.82,sg,f,4.86,4.59
the king who the queen likes sees the boy.,objwho,center_embedding,sg,m,5.17,sg,m,5.17,sg,f,4.86,4.59
the king who the queen likes sees the women.,objwho,center_embedding,sg,m,5.17,pl,f,5.35,sg,f,4.86,4.59
the king who the queen likes sees the girls.,objwho,center_embedding,sg,m,5.17,pl,f,5.38,sg,f,4.86,4.59
the king who the queen likes sees the men.,objwho,center_embedding,sg,m,5.17,pl,m,5.82,sg,f,4.86,4.59
the king who the queen likes sees the boys.,objwho,center_embedding,sg,m,5.17,pl,m,5.17,sg,f,4.86,4.59
the king who the man sees likes the woman.,objwho,center_embedding,sg,m,5.17,sg,f,5.35,sg,m,5.82,4.73
the king who the man sees likes the girl.,objwho,center_embedding,sg,m,5.17,sg,f,5.38,sg,m,5.82,4.73
the king who the man sees likes the queen.,objwho,center_embedding,sg,m,5.17,sg,f,4.86,sg,m,5.82,4.73
the king who the man sees likes the boy.,objwho,center_embedding,sg,m,5.17,sg,m,5.17,sg,m,5.82,4.73
the king who the man sees likes the women.,objwho,center_embedding,sg,m,5.17,pl,f,5.35,sg,m,5.82,4.73
the king who the man sees likes the girls.,objwho,center_embedding,sg,m,5.17,pl,f,5.38,sg,m,5.82,4.73
the king who the man sees likes the ladies.,objwho,center_embedding,sg,m,5.17,pl,f,4.86,sg,m,5.82,4.73
the king who the man sees likes the boys.,objwho,center_embedding,sg,m,5.17,pl,m,5.17,sg,m,5.82,4.73
the king who the man likes sees the woman.,objwho,center_embedding,sg,m,5.17,sg,f,5.35,sg,m,5.82,4.59
the king who the man likes sees the girl.,objwho,center_embedding,sg,m,5.17,sg,f,5.38,sg,m,5.82,4.59
the king who the man likes sees the queen.,objwho,center_embedding,sg,m,5.17,sg,f,4.86,sg,m,5.82,4.59
the king who the man likes sees the boy.,objwho,center_embedding,sg,m,5.17,sg,m,5.17,sg,m,5.82,4.59
the king who the man likes sees the women.,objwho,center_embedding,sg,m,5.17,pl,f,5.35,sg,m,5.82,4.59
the king who the man likes sees the girls.,objwho,center_embedding,sg,m,5.17,pl,f,5.38,sg,m,5.82,4.59
the king who the man likes sees the ladies.,objwho,center_embedding,sg,m,5.17,pl,f,4.86,sg,m,5.82,4.59
the king who the man likes sees the boys.,objwho,center_embedding,sg,m,5.17,pl,m,5.17,sg,m,5.82,4.59
the king who the boy sees likes the woman.,objwho,center_embedding,sg,m,5.17,sg,f,5.35,sg,m,5.17,4.73
the king who the boy sees likes the girl.,objwho,center_embedding,sg,m,5.17,sg,f,5.38,sg,m,5.17,4.73
the king who the boy sees likes the queen.,objwho,center_embedding,sg,m,5.17,sg,f,4.86,sg,m,5.17,4.73
the king who the boy sees likes the man.,objwho,center_embedding,sg,m,5.17,sg,m,5.82,sg,m,5.17,4.73
the king who the boy sees likes the women.,objwho,center_embedding,sg,m,5.17,pl,f,5.35,sg,m,5.17,4.73
the king who the boy sees likes the girls.,objwho,center_embedding,sg,m,5.17,pl,f,5.38,sg,m,5.17,4.73
the king who the boy sees likes the ladies.,objwho,center_embedding,sg,m,5.17,pl,f,4.86,sg,m,5.17,4.73
the king who the boy sees likes the men.,objwho,center_embedding,sg,m,5.17,pl,m,5.82,sg,m,5.17,4.73
the king who the boy likes sees the woman.,objwho,center_embedding,sg,m,5.17,sg,f,5.35,sg,m,5.17,4.59
the king who the boy likes sees the girl.,objwho,center_embedding,sg,m,5.17,sg,f,5.38,sg,m,5.17,4.59
the king who the boy likes sees the queen.,objwho,center_embedding,sg,m,5.17,sg,f,4.86,sg,m,5.17,4.59
the king who the boy likes sees the man.,objwho,center_embedding,sg,m,5.17,sg,m,5.82,sg,m,5.17,4.59
the king who the boy likes sees the women.,objwho,center_embedding,sg,m,5.17,pl,f,5.35,sg,m,5.17,4.59
the king who the boy likes sees the girls.,objwho,center_embedding,sg,m,5.17,pl,f,5.38,sg,m,5.17,4.59
the king who the boy likes sees the ladies.,objwho,center_embedding,sg,m,5.17,pl,f,4.86,sg,m,5.17,4.59
the king who the boy likes sees the men.,objwho,center_embedding,sg,m,5.17,pl,m,5.82,sg,m,5.17,4.59
the king who the women see likes the girl.,objwho,center_embedding,sg,m,5.17,sg,f,5.38,pl,f,5.35,4.73
the king who the women see likes the queen.,objwho,center_embedding,sg,m,5.17,sg,f,4.86,pl,f,5.35,4.73
the king who the women see likes the man.,objwho,center_embedding,sg,m,5.17,sg,m,5.82,pl,f,5.35,4.73
the king who the women see likes the boy.,objwho,center_embedding,sg,m,5.17,sg,m,5.17,pl,f,5.35,4.73
the king who the women see likes the girls.,objwho,center_embedding,sg,m,5.17,pl,f,5.38,pl,f,5.35,4.73
the king who the women see likes the ladies.,objwho,center_embedding,sg,m,5.17,pl,f,4.86,pl,f,5.35,4.73
the king who the women see likes the men.,objwho,center_embedding,sg,m,5.17,pl,m,5.82,pl,f,5.35,4.73
the king who the women see likes the boys.,objwho,center_embedding,sg,m,5.17,pl,m,5.17,pl,f,5.35,4.73
the king who the women like sees the girl.,objwho,center_embedding,sg,m,5.17,sg,f,5.38,pl,f,5.35,4.59
the king who the women like sees the queen.,objwho,center_embedding,sg,m,5.17,sg,f,4.86,pl,f,5.35,4.59
the king who the women like sees the man.,objwho,center_embedding,sg,m,5.17,sg,m,5.82,pl,f,5.35,4.59
the king who the women like sees the boy.,objwho,center_embedding,sg,m,5.17,sg,m,5.17,pl,f,5.35,4.59
the king who the women like sees the girls.,objwho,center_embedding,sg,m,5.17,pl,f,5.38,pl,f,5.35,4.59
the king who the women like sees the ladies.,objwho,center_embedding,sg,m,5.17,pl,f,4.86,pl,f,5.35,4.59
the king who the women like sees the men.,objwho,center_embedding,sg,m,5.17,pl,m,5.82,pl,f,5.35,4.59
the king who the women like sees the boys.,objwho,center_embedding,sg,m,5.17,pl,m,5.17,pl,f,5.35,4.59
the king who the girls see likes the woman.,objwho,center_embedding,sg,m,5.17,sg,f,5.35,pl,f,5.38,4.73
the king who the girls see likes the queen.,objwho,center_embedding,sg,m,5.17,sg,f,4.86,pl,f,5.38,4.73
the king who the girls see likes the man.,objwho,center_embedding,sg,m,5.17,sg,m,5.82,pl,f,5.38,4.73
the king who the girls see likes the boy.,objwho,center_embedding,sg,m,5.17,sg,m,5.17,pl,f,5.38,4.73
the king who the girls see likes the women.,objwho,center_embedding,sg,m,5.17,pl,f,5.35,pl,f,5.38,4.73
the king who the girls see likes the ladies.,objwho,center_embedding,sg,m,5.17,pl,f,4.86,pl,f,5.38,4.73
the king who the girls see likes the men.,objwho,center_embedding,sg,m,5.17,pl,m,5.82,pl,f,5.38,4.73
the king who the girls see likes the boys.,objwho,center_embedding,sg,m,5.17,pl,m,5.17,pl,f,5.38,4.73
the king who the girls like sees the woman.,objwho,center_embedding,sg,m,5.17,sg,f,5.35,pl,f,5.38,4.59
the king who the girls like sees the queen.,objwho,center_embedding,sg,m,5.17,sg,f,4.86,pl,f,5.38,4.59
the king who the girls like sees the man.,objwho,center_embedding,sg,m,5.17,sg,m,5.82,pl,f,5.38,4.59
the king who the girls like sees the boy.,objwho,center_embedding,sg,m,5.17,sg,m,5.17,pl,f,5.38,4.59
the king who the girls like sees the women.,objwho,center_embedding,sg,m,5.17,pl,f,5.35,pl,f,5.38,4.59
the king who the girls like sees the ladies.,objwho,center_embedding,sg,m,5.17,pl,f,4.86,pl,f,5.38,4.59
the king who the girls like sees the men.,objwho,center_embedding,sg,m,5.17,pl,m,5.82,pl,f,5.38,4.59
the king who the girls like sees the boys.,objwho,center_embedding,sg,m,5.17,pl,m,5.17,pl,f,5.38,4.59
the king who the ladies see likes the woman.,objwho,center_embedding,sg,m,5.17,sg,f,5.35,pl,f,4.86,4.73
the king who the ladies see likes the girl.,objwho,center_embedding,sg,m,5.17,sg,f,5.38,pl,f,4.86,4.73
the king who the ladies see likes the man.,objwho,center_embedding,sg,m,5.17,sg,m,5.82,pl,f,4.86,4.73
the king who the ladies see likes the boy.,objwho,center_embedding,sg,m,5.17,sg,m,5.17,pl,f,4.86,4.73
the king who the ladies see likes the women.,objwho,center_embedding,sg,m,5.17,pl,f,5.35,pl,f,4.86,4.73
the king who the ladies see likes the girls.,objwho,center_embedding,sg,m,5.17,pl,f,5.38,pl,f,4.86,4.73
the king who the ladies see likes the men.,objwho,center_embedding,sg,m,5.17,pl,m,5.82,pl,f,4.86,4.73
the king who the ladies see likes the boys.,objwho,center_embedding,sg,m,5.17,pl,m,5.17,pl,f,4.86,4.73
the king who the ladies like sees the woman.,objwho,center_embedding,sg,m,5.17,sg,f,5.35,pl,f,4.86,4.59
the king who the ladies like sees the girl.,objwho,center_embedding,sg,m,5.17,sg,f,5.38,pl,f,4.86,4.59
the king who the ladies like sees the man.,objwho,center_embedding,sg,m,5.17,sg,m,5.82,pl,f,4.86,4.59
the king who the ladies like sees the boy.,objwho,center_embedding,sg,m,5.17,sg,m,5.17,pl,f,4.86,4.59
the king who the ladies like sees the women.,objwho,center_embedding,sg,m,5.17,pl,f,5.35,pl,f,4.86,4.59
the king who the ladies like sees the girls.,objwho,center_embedding,sg,m,5.17,pl,f,5.38,pl,f,4.86,4.59
the king who the ladies like sees the men.,objwho,center_embedding,sg,m,5.17,pl,m,5.82,pl,f,4.86,4.59
the king who the ladies like sees the boys.,objwho,center_embedding,sg,m,5.17,pl,m,5.17,pl,f,4.86,4.59
the king who the men see likes the woman.,objwho,center_embedding,sg,m,5.17,sg,f,5.35,pl,m,5.82,4.73
the king who the men see likes the girl.,objwho,center_embedding,sg,m,5.17,sg,f,5.38,pl,m,5.82,4.73
the king who the men see likes the queen.,objwho,center_embedding,sg,m,5.17,sg,f,4.86,pl,m,5.82,4.73
the king who the men see likes the boy.,objwho,center_embedding,sg,m,5.17,sg,m,5.17,pl,m,5.82,4.73
the king who the men see likes the women.,objwho,center_embedding,sg,m,5.17,pl,f,5.35,pl,m,5.82,4.73
the king who the men see likes the girls.,objwho,center_embedding,sg,m,5.17,pl,f,5.38,pl,m,5.82,4.73
the king who the men see likes the ladies.,objwho,center_embedding,sg,m,5.17,pl,f,4.86,pl,m,5.82,4.73
the king who the men see likes the boys.,objwho,center_embedding,sg,m,5.17,pl,m,5.17,pl,m,5.82,4.73
the king who the men like sees the woman.,objwho,center_embedding,sg,m,5.17,sg,f,5.35,pl,m,5.82,4.59
the king who the men like sees the girl.,objwho,center_embedding,sg,m,5.17,sg,f,5.38,pl,m,5.82,4.59
the king who the men like sees the queen.,objwho,center_embedding,sg,m,5.17,sg,f,4.86,pl,m,5.82,4.59
the king who the men like sees the boy.,objwho,center_embedding,sg,m,5.17,sg,m,5.17,pl,m,5.82,4.59
the king who the men like sees the women.,objwho,center_embedding,sg,m,5.17,pl,f,5.35,pl,m,5.82,4.59
the king who the men like sees the girls.,objwho,center_embedding,sg,m,5.17,pl,f,5.38,pl,m,5.82,4.59
the king who the men like sees the ladies.,objwho,center_embedding,sg,m,5.17,pl,f,4.86,pl,m,5.82,4.59
the king who the men like sees the boys.,objwho,center_embedding,sg,m,5.17,pl,m,5.17,pl,m,5.82,4.59
the king who the boys see likes the woman.,objwho,center_embedding,sg,m,5.17,sg,f,5.35,pl,m,5.17,4.73
the king who the boys see likes the girl.,objwho,center_embedding,sg,m,5.17,sg,f,5.38,pl,m,5.17,4.73
the king who the boys see likes the queen.,objwho,center_embedding,sg,m,5.17,sg,f,4.86,pl,m,5.17,4.73
the king who the boys see likes the man.,objwho,center_embedding,sg,m,5.17,sg,m,5.82,pl,m,5.17,4.73
the king who the boys see likes the women.,objwho,center_embedding,sg,m,5.17,pl,f,5.35,pl,m,5.17,4.73
the king who the boys see likes the girls.,objwho,center_embedding,sg,m,5.17,pl,f,5.38,pl,m,5.17,4.73
the king who the boys see likes the ladies.,objwho,center_embedding,sg,m,5.17,pl,f,4.86,pl,m,5.17,4.73
the king who the boys see likes the men.,objwho,center_embedding,sg,m,5.17,pl,m,5.82,pl,m,5.17,4.73
the king who the boys like sees the woman.,objwho,center_embedding,sg,m,5.17,sg,f,5.35,pl,m,5.17,4.59
the king who the boys like sees the girl.,objwho,center_embedding,sg,m,5.17,sg,f,5.38,pl,m,5.17,4.59
the king who the boys like sees the queen.,objwho,center_embedding,sg,m,5.17,sg,f,4.86,pl,m,5.17,4.59
the king who the boys like sees the man.,objwho,center_embedding,sg,m,5.17,sg,m,5.82,pl,m,5.17,4.59
the king who the boys like sees the women.,objwho,center_embedding,sg,m,5.17,pl,f,5.35,pl,m,5.17,4.59
the king who the boys like sees the girls.,objwho,center_embedding,sg,m,5.17,pl,f,5.38,pl,m,5.17,4.59
the king who the boys like sees the ladies.,objwho,center_embedding,sg,m,5.17,pl,f,4.86,pl,m,5.17,4.59
the king who the boys like sees the men.,objwho,center_embedding,sg,m,5.17,pl,m,5.82,pl,m,5.17,4.59
the women who see the girl like the queen.,subjwho,center_embedding,pl,f,5.35,sg,f,4.86,sg,f,5.38,4.73
the women who see the girl like the man.,subjwho,center_embedding,pl,f,5.35,sg,m,5.82,sg,f,5.38,4.73
the women who see the girl like the boy.,subjwho,center_embedding,pl,f,5.35,sg,m,5.17,sg,f,5.38,4.73
the women who see the girl like the king.,subjwho,center_embedding,pl,f,5.35,sg,m,5.17,sg,f,5.38,4.73
the women who see the girl like the ladies.,subjwho,center_embedding,pl,f,5.35,pl,f,4.86,sg,f,5.38,4.73
the women who see the girl like the men.,subjwho,center_embedding,pl,f,5.35,pl,m,5.82,sg,f,5.38,4.73
the women who see the girl like the boys.,subjwho,center_embedding,pl,f,5.35,pl,m,5.17,sg,f,5.38,4.73
the women who see the girl like the kings.,subjwho,center_embedding,pl,f,5.35,pl,m,5.17,sg,f,5.38,4.73
the women who see the queen like the girl.,subjwho,center_embedding,pl,f,5.35,sg,f,5.38,sg,f,4.86,4.73
the women who see the queen like the man.,subjwho,center_embedding,pl,f,5.35,sg,m,5.82,sg,f,4.86,4.73
the women who see the queen like the boy.,subjwho,center_embedding,pl,f,5.35,sg,m,5.17,sg,f,4.86,4.73
the women who see the queen like the king.,subjwho,center_embedding,pl,f,5.35,sg,m,5.17,sg,f,4.86,4.73
the women who see the queen like the girls.,subjwho,center_embedding,pl,f,5.35,pl,f,5.38,sg,f,4.86,4.73
the women who see the queen like the men.,subjwho,center_embedding,pl,f,5.35,pl,m,5.82,sg,f,4.86,4.73
the women who see the queen like the boys.,subjwho,center_embedding,pl,f,5.35,pl,m,5.17,sg,f,4.86,4.73
the women who see the queen like the kings.,subjwho,center_embedding,pl,f,5.35,pl,m,5.17,sg,f,4.86,4.73
the women who see the man like the girl.,subjwho,center_embedding,pl,f,5.35,sg,f,5.38,sg,m,5.82,4.73
the women who see the man like the queen.,subjwho,center_embedding,pl,f,5.35,sg,f,4.86,sg,m,5.82,4.73
the women who see the man like the boy.,subjwho,center_embedding,pl,f,5.35,sg,m,5.17,sg,m,5.82,4.73
the women who see the man like the king.,subjwho,center_embedding,pl,f,5.35,sg,m,5.17,sg,m,5.82,4.73
the women who see the man like the girls.,subjwho,center_embedding,pl,f,5.35,pl,f,5.38,sg,m,5.82,4.73
the women who see the man like the ladies.,subjwho,center_embedding,pl,f,5.35,pl,f,4.86,sg,m,5.82,4.73
the women who see the man like the boys.,subjwho,center_embedding,pl,f,5.35,pl,m,5.17,sg,m,5.82,4.73
the women who see the man like the kings.,subjwho,center_embedding,pl,f,5.35,pl,m,5.17,sg,m,5.82,4.73
the women who see the boy like the girl.,subjwho,center_embedding,pl,f,5.35,sg,f,5.38,sg,m,5.17,4.73
the women who see the boy like the queen.,subjwho,center_embedding,pl,f,5.35,sg,f,4.86,sg,m,5.17,4.73
the women who see the boy like the man.,subjwho,center_embedding,pl,f,5.35,sg,m,5.82,sg,m,5.17,4.73
the women who see the boy like the king.,subjwho,center_embedding,pl,f,5.35,sg,m,5.17,sg,m,5.17,4.73
the women who see the boy like the girls.,subjwho,center_embedding,pl,f,5.35,pl,f,5.38,sg,m,5.17,4.73
the women who see the boy like the ladies.,subjwho,center_embedding,pl,f,5.35,pl,f,4.86,sg,m,5.17,4.73
the women who see the boy like the men.,subjwho,center_embedding,pl,f,5.35,pl,m,5.82,sg,m,5.17,4.73
the women who see the boy like the kings.,subjwho,center_embedding,pl,f,5.35,pl,m,5.17,sg,m,5.17,4.73
the women who see the king like the girl.,subjwho,center_embedding,pl,f,5.35,sg,f,5.38,sg,m,5.17,4.73
the women who see the king like the queen.,subjwho,center_embedding,pl,f,5.35,sg,f,4.86,sg,m,5.17,4.73
the women who see the king like the man.,subjwho,center_embedding,pl,f,5.35,sg,m,5.82,sg,m,5.17,4.73
the women who see the king like the boy.,subjwho,center_embedding,pl,f,5.35,sg,m,5.17,sg,m,5.17,4.73
the women who see the king like the girls.,subjwho,center_embedding,pl,f,5.35,pl,f,5.38,sg,m,5.17,4.73
the women who see the king like the ladies.,subjwho,center_embedding,pl,f,5.35,pl,f,4.86,sg,m,5.17,4.73
the women who see the king like the men.,subjwho,center_embedding,pl,f,5.35,pl,m,5.82,sg,m,5.17,4.73
the women who see the king like the boys.,subjwho,center_embedding,pl,f,5.35,pl,m,5.17,sg,m,5.17,4.73
the women who see the girls like the queen.,subjwho,center_embedding,pl,f,5.35,sg,f,4.86,pl,f,5.38,4.73
the women who see the girls like the man.,subjwho,center_embedding,pl,f,5.35,sg,m,5.82,pl,f,5.38,4.73
the women who see the girls like the boy.,subjwho,center_embedding,pl,f,5.35,sg,m,5.17,pl,f,5.38,4.73
the women who see the girls like the king.,subjwho,center_embedding,pl,f,5.35,sg,m,5.17,pl,f,5.38,4.73
the women who see the girls like the ladies.,subjwho,center_embedding,pl,f,5.35,pl,f,4.86,pl,f,5.38,4.73
the women who see the girls like the men.,subjwho,center_embedding,pl,f,5.35,pl,m,5.82,pl,f,5.38,4.73
the women who see the girls like the boys.,subjwho,center_embedding,pl,f,5.35,pl,m,5.17,pl,f,5.38,4.73
the women who see the girls like the kings.,subjwho,center_embedding,pl,f,5.35,pl,m,5.17,pl,f,5.38,4.73
the women who see the ladies like the girl.,subjwho,center_embedding,pl,f,5.35,sg,f,5.38,pl,f,4.86,4.73
the women who see the ladies like the man.,subjwho,center_embedding,pl,f,5.35,sg,m,5.82,pl,f,4.86,4.73
the women who see the ladies like the boy.,subjwho,center_embedding,pl,f,5.35,sg,m,5.17,pl,f,4.86,4.73
the women who see the ladies like the king.,subjwho,center_embedding,pl,f,5.35,sg,m,5.17,pl,f,4.86,4.73
the women who see the ladies like the girls.,subjwho,center_embedding,pl,f,5.35,pl,f,5.38,pl,f,4.86,4.73
the women who see the ladies like the men.,subjwho,center_embedding,pl,f,5.35,pl,m,5.82,pl,f,4.86,4.73
the women who see the ladies like the boys.,subjwho,center_embedding,pl,f,5.35,pl,m,5.17,pl,f,4.86,4.73
the women who see the ladies like the kings.,subjwho,center_embedding,pl,f,5.35,pl,m,5.17,pl,f,4.86,4.73
the women who see the men like the girl.,subjwho,center_embedding,pl,f,5.35,sg,f,5.38,pl,m,5.82,4.73
the women who see the men like the queen.,subjwho,center_embedding,pl,f,5.35,sg,f,4.86,pl,m,5.82,4.73
the women who see the men like the boy.,subjwho,center_embedding,pl,f,5.35,sg,m,5.17,pl,m,5.82,4.73
the women who see the men like the king.,subjwho,center_embedding,pl,f,5.35,sg,m,5.17,pl,m,5.82,4.73
the women who see the men like the girls.,subjwho,center_embedding,pl,f,5.35,pl,f,5.38,pl,m,5.82,4.73
the women who see the men like the ladies.,subjwho,center_embedding,pl,f,5.35,pl,f,4.86,pl,m,5.82,4.73
the women who see the men like the boys.,subjwho,center_embedding,pl,f,5.35,pl,m,5.17,pl,m,5.82,4.73
the women who see the men like the kings.,subjwho,center_embedding,pl,f,5.35,pl,m,5.17,pl,m,5.82,4.73
the women who see the boys like the girl.,subjwho,center_embedding,pl,f,5.35,sg,f,5.38,pl,m,5.17,4.73
the women who see the boys like the queen.,subjwho,center_embedding,pl,f,5.35,sg,f,4.86,pl,m,5.17,4.73
the women who see the boys like the man.,subjwho,center_embedding,pl,f,5.35,sg,m,5.82,pl,m,5.17,4.73
the women who see the boys like the king.,subjwho,center_embedding,pl,f,5.35,sg,m,5.17,pl,m,5.17,4.73
the women who see the boys like the girls.,subjwho,center_embedding,pl,f,5.35,pl,f,5.38,pl,m,5.17,4.73
the women who see the boys like the ladies.,subjwho,center_embedding,pl,f,5.35,pl,f,4.86,pl,m,5.17,4.73
the women who see the boys like the men.,subjwho,center_embedding,pl,f,5.35,pl,m,5.82,pl,m,5.17,4.73
the women who see the boys like the kings.,subjwho,center_embedding,pl,f,5.35,pl,m,5.17,pl,m,5.17,4.73
the women who see the kings like the girl.,subjwho,center_embedding,pl,f,5.35,sg,f,5.38,pl,m,5.17,4.73
the women who see the kings like the queen.,subjwho,center_embedding,pl,f,5.35,sg,f,4.86,pl,m,5.17,4.73
the women who see the kings like the man.,subjwho,center_embedding,pl,f,5.35,sg,m,5.82,pl,m,5.17,4.73
the women who see the kings like the boy.,subjwho,center_embedding,pl,f,5.35,sg,m,5.17,pl,m,5.17,4.73
the women who see the kings like the girls.,subjwho,center_embedding,pl,f,5.35,pl,f,5.38,pl,m,5.17,4.73
